# spin p0 e0 inclination pos Edot_tot Ldot_tot Qdot_tot Edot_hor Edot_inf Ldot_hor Ldot_inf Qdot_hor Qdot_inf elapsed  iu iw iz
9.9999822172058994e-01 5.2365221422733219e+00 0.0000000000000000e+00 1.0000000000000000e+00 5.1150000000000000e+03 9.9434615749982840e-04 1.2909563037348399e-02 0.0000000000000000e+00 -1.3239459214434546e-05 1.0075856167142635e-03 -1.7188745792400288e-04 1.3081450495272396e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 7 0 3
9.9999990000000005e-01 5.2243806935237824e+00 0.0000000000000000e+00 1.0000000000000000e+00 5.1250000000000000e+03 1.0047411342845678e-03 1.3002673319460929e-02 0.0000000000000000e+00 -1.3442500612801721e-05 1.0181836348973697e-03 -1.7396365899697476e-04 1.3176636978457900e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 7 0 4
9.9999999437658671e-01 5.2197948545723030e+00 0.0000000000000000e+00 1.0000000000000000e+00 5.1350000000000000e+03 1.0087012301559588e-03 1.3038066231498920e-02 0.0000000000000000e+00 -1.3520082521787319e-05 1.0222213126777470e-03 -1.7475514662269179e-04 1.3212821378121617e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 7 0 5
9.9999999968377229e-01 5.2180475417272607e+00 0.0000000000000000e+00 1.0000000000000000e+00 5.1090000000000000e+03 1.0102150207180068e-03 1.3051584127817867e-02 0.0000000000000000e+00 -1.3549774636437716e-05 1.0237647953544446e-03 -1.7505780448081947e-04 1.3226641932298690e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 7 0 6
9.9999999998221722e-01 5.2173795204176550e+00 0.0000000000000000e+00 1.0000000000000000e+00 5.1190000000000000e+03 1.0107944766348435e-03 1.3056756892443110e-02 0.0000000000000000e+00 -1.3561145677083380e-05 1.0243556223119266e-03 -1.7517367415596750e-04 1.3231930566599081e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 7 0 7
9.9999999999900002e-01 5.2171237850870735e+00 0.0000000000000000e+00 1.0000000000000000e+00 5.1110000000000000e+03 1.0110164051812052e-03 1.3058737762942611e-02 0.0000000000000000e+00 -1.3565501581180222e-05 1.0245819067623855e-03 -1.7521805468593318e-04 1.3233955817628543e-02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 7 0 8
9.8999999999999999e-01 5.6991259760169699e+00 5.0000000000000003e-02 1.0000000000000000e+00 5.2020000000000000e+03 6.8564464767918395e-04 9.9582556557443799e-03 -2.1502794648570599e-17 -7.4762645487139281e-06 6.9312091222789736e-04 -1.0825681051065036e-04 1.0066512466254991e-02 2.3373815037067587e-19 -2.1736532798941279e-17 7.9013638142496347e+00 7 1 0
9.9943765867480960e-01 5.3900610562097802e+00 5.0000000000000003e-02 1.0000000000000000e+00 5.2300000000000000e+03 8.7812671478208456e-04 1.1808774950459280e-02 -2.5440814487401784e-17 -1.1061962092212628e-05 8.8918867687429713e-04 -1.4832341265734735e-04 1.1957098363116645e-02 3.1951913963648664e-19 -2.5760333627038285e-17 7.5411024559289217e+00 7 1 1
9.9996837722339826e-01 5.3012812222055148e+00 5.0000000000000003e-02 1.0000000000000000e+00 5.1950000000000000e+03 9.4594151348966968e-04 1.2431524977705879e-02 -3.8224860312774994e-17 -1.2354456342296109e-05 9.5829596983196578e-04 -1.6189302569013530e-04 1.2593418003396003e-02 4.9777814025759850e-19 -3.8722638453032582e-17 8.2931216293945909e+00 7 1 2
9.9999822172058994e-01 5.2757527481077409e+00 5.0000000000000003e-02 1.0000000000000000e+00 5.2050000000000000e+03 9.6664684210265534e-04 1.2618989384896993e-02 2.2845105532494325e-17 -1.2753127044045280e-05 9.7939996914669990e-04 -1.6600535881969777e-04 1.2784994743716692e-02 -3.0054828062856994e-19 2.3145653813122915e-17 7.7857930175960064e+00 7 1 3
9.9999990000000005e-01 5.2690994955163788e+00 5.0000000000000003e-02 1.0000000000000000e+00 5.2150000000000000e+03 9.7213460790920576e-04 1.2668471337116715e-02 5.0201668345080670e-17 -1.2859204711470450e-05 9.8499381262067624e-04 -1.6709433722232131e-04 1.2835565674339027e-02 -6.6213249562770680e-19 5.0863800840708340e-17 7.8893411727622151e+00 7 1 4
9.9999999437658671e-01 5.2674743230178738e+00 5.0000000000000003e-02 1.0000000000000000e+00 5.1890000000000000e+03 9.7348088630396488e-04 1.2680597466160275e-02 6.4959412243795571e-18 -1.2885256972654689e-05 9.8636614327661867e-04 -1.6736146211407038e-04 1.2847958928274339e-02 -8.5767826644991226e-20 6.5817090510245484e-18 8.6951610688120127e+00 7 1 5
9.9999999968377229e-01 5.2670859858340577e+00 5.0000000000000003e-02 1.0000000000000000e+00 5.1990000000000000e+03 9.7380291894041352e-04 1.2683497306558579e-02 -5.5461132232406072e-17 -1.2891490447425738e-05 9.8669440938783872e-04 -1.6742535780076907e-04 1.2850922664359330e-02 7.3206800493290263e-19 -5.6193200237338908e-17 8.7771967090666294e+00 7 1 6
9.9999999998221722e-01 5.2669937265670193e+00 5.0000000000000003e-02 1.0000000000000000e+00 5.2090000000000000e+03 9.7387944420740857e-04 1.2684186355248860e-02 -5.0263703311973354e-17 -1.2892972063948535e-05 9.8677241627135475e-04 -1.6744054460802115e-04 1.2851626899856864e-02 6.6350122259006560e-19 -5.0927204534563524e-17 8.2110774368047714e+00 7 1 7
9.9999999999900002e-01 5.2669718380291499e+00 5.0000000000000003e-02 1.0000000000000000e+00 5.2190000000000000e+03 9.7389758695579326e-04 1.2684349654887808e-02 -3.5095389123804406e-17 -1.2893322310609444e-05 9.8679090926639913e-04 -1.6744413022413258e-04 1.2851793785111905e-02 4.6333814486337858e-19 -3.5558727268667741e-17 7.9477541102096438e+00 7 1 8
9.8999999999999999e-01 5.7325965972655997e+00 1.0000000000000001e-01 1.0000000000000000e+00 5.2830000000000000e+03 6.7784141561710539e-04 9.7832093911190080e-03 -2.9810279980768147e-17 -7.4416435376566054e-06 6.8528305915476265e-04 -1.0616626998778158e-04 9.8893756611067585e-03 3.2342155746396828e-19 -3.0133701538232088e-17 9.6216063220053911e+00 7 2 0
9.9943765867480960e-01 5.4265077700120150e+00 1.0000000000000001e-01 1.0000000000000000e+00 5.2660000000000000e+03 8.6493037567323522e-04 1.1573498155762217e-02 4.3714531569775077e-18 -1.0945084026892418e-05 8.7587545970012706e-04 -1.4482026497895258e-04 1.1718318420741166e-02 -5.4591929610289455e-20 4.4260450865877994e-18 1.0308494343422353e+01 7 2 1
9.9996837722339826e-01 5.3449392996688481e+00 1.0000000000000001e-01 1.0000000000000000e+00 5.2850000000000000e+03 9.2572462450874707e-04 1.2130086284522576e-02 1.4927208349409604e-17 -1.2106948284230026e-05 9.3783157279297654e-04 -1.5688948134221089e-04 1.2286975765864804e-02 -1.9288908211742840e-19 1.5120097431527037e-17 1.0469039873220026e+01 7 2 2
9.9999822172058994e-01 5.3237795355262758e+00 1.0000000000000001e-01 1.0000000000000000e+00 5.2950000000000000e+03 9.4237264632908923e-04 1.2280609658670932e-02 3.1048127343206720e-17 -1.2427329430345089e-05 9.5479997575943320e-04 -1.6016426675883040e-04 1.2440773925429766e-02 -4.0468796439778891e-19 3.1452815307604560e-17 1.0313201742246747e+01 7 2 3
9.9999990000000005e-01 5.3185927855165467e+00 1.0000000000000001e-01 1.0000000000000000e+00 5.2690000000000000e+03 9.4651062171671903e-04 1.2317900622436989e-02 -3.9552732743345986e-17 -1.2507141964275878e-05 9.5901776368099534e-04 -1.6097675923523296e-04 1.2478877381672231e-02 5.1707915306818206e-19 -4.0069811896414215e-17 1.1680661559104919e+01 7 2 4
9.9999999437658671e-01 5.3173517230094918e+00 1.0000000000000001e-01 1.0000000000000000e+00 5.2790000000000000e+03 9.4750410267774256e-04 1.2326846543855099e-02 4.6326668450278722e-18 -1.2526315387141858e-05 9.6003041806488562e-04 -1.6117175246005601e-04 1.2488018296315136e-02 -6.0449033194919060e-20 4.6931158782228002e-18 1.0423567824065685e+01 7 2 5
9.9999999968377229e-01 5.3170567716777404e+00 1.0000000000000001e-01 1.0000000000000000e+00 5.2890000000000000e+03 9.4774040506611940e-04 1.2328973946714044e-02 4.8434716109066641e-17 -1.2530876501457047e-05 9.6027128156757726e-04 -1.6121812797222491e-04 1.2490192074686256e-02 -6.3322742549370344e-19 4.9067943534560369e-17 1.0680212591774762e+01 7 2 6
9.9999999998221722e-01 5.3169867908629165e+00 1.0000000000000001e-01 1.0000000000000000e+00 5.2990000000000000e+03 9.4779648182694921e-04 1.2329478777988781e-02 -3.2010518548854447e-17 -1.2531958850403301e-05 9.6032844067735191e-04 -1.6122913188458838e-04 1.2490707909873373e-02 4.1847009129313209e-19 -3.2428988640147570e-17 1.1734231011942029e+01 7 2 7
9.9999999999900002e-01 5.3169701940144121e+00 1.0000000000000001e-01 1.0000000000000000e+00 5.3090000000000000e+03 9.4780978747729494e-04 1.2329598565247912e-02 4.2127053857825555e-18 -1.2532214607243956e-05 9.6034200208453913e-04 -1.6123173123426917e-04 1.2490830296482160e-02 -5.4905008278777080e-20 4.2676103940613297e-18 1.1787681104615331e+01 7 2 8
9.8999999999999999e-01 5.7705496793355220e+00 1.5000000000000002e-01 1.0000000000000000e+00 5.3460000000000000e+03 6.7381902769208851e-04 9.5892628568859592e-03 1.7931659939405325e-17 -7.5160215147902280e-06 6.8133504920687993e-04 -1.0439283079063137e-04 9.6936556876765986e-03 -1.9545227112644885e-19 1.8127112210531735e-17 1.1992670040577650e+01 7 3 0
9.9943765867480960e-01 5.4682757498908021e+00 1.5000000000000002e-01 1.0000000000000000e+00 5.3650000000000000e+03 8.5595349274332684e-04 1.1311768575362926e-02 -1.8953378343776438e-17 -1.0972929617912750e-05 8.6692642236123969e-04 -1.4163567389265892e-04 1.1453404249255578e-02 2.3697661909100953e-19 -1.9190354962867456e-17 1.2280293478630483e+01 7 3 1
9.9996837722339826e-01 5.3918860482369677e+00 1.5000000000000002e-01 1.0000000000000000e+00 5.3750000000000000e+03 9.1180565310653989e-04 1.1817924610515489e-02 3.1084353762083583e-17 -1.2051537971155500e-05 9.2385719107769548e-04 -1.5259792096940908e-04 1.1970522531484860e-02 -4.0125058291331508e-19 3.1485604344996869e-17 1.2340876399539411e+01 7 3 2
9.9999822172058994e-01 5.3729456950834358e+00 1.5000000000000002e-01 1.0000000000000000e+00 5.3490000000000000e+03 9.2637088756526720e-04 1.1948426627979110e-02 3.5908997434733904e-17 -1.2334066307703532e-05 9.3870495387297047e-04 -1.5542624509121074e-04 1.2103852873070298e-02 -4.6672955132514606e-19 3.6375726986059115e-17 1.3758102774620056e+01 7 3 3
9.9999990000000005e-01 5.3683876571920841e+00 1.5000000000000002e-01 1.0000000000000000e+00 5.3590000000000000e+03 9.2992017483058587e-04 1.1980136828845248e-02 1.1466434027763355e-17 -1.2403002528535478e-05 9.4232317735912111e-04 -1.5611379121120635e-04 1.2136250620056452e-02 -1.4967297955669562e-19 1.1616107007320049e-17 1.2448705367743969e+01 7 3 4
9.9999999437658671e-01 5.3673026437446971e+00 1.5000000000000002e-01 1.0000000000000000e+00 5.3690000000000000e+03 9.3076760604514971e-04 1.1987702762848522e-02 -4.6259109627946818e-17 -1.2419467211628024e-05 9.4318707325677744e-04 -1.5627785823420806e-04 1.2143980621082724e-02 6.0255038969952388e-19 -4.6861660017646315e-17 1.3717618401162326e+01 7 3 5
9.9999999968377229e-01 5.3670451083758195e+00 1.5000000000000002e-01 1.0000000000000000e+00 5.3790000000000000e+03 9.3096889368268591e-04 1.1989499579812801e-02 -3.6030552043105485e-17 -1.2423378331663138e-05 9.4339227201434912e-04 -1.5631682347841356e-04 1.2145816403291196e-02 4.6937903757267187e-19 -3.6499931080678108e-17 1.3871626104228199e+01 7 3 6
9.9999999998221722e-01 5.3669840235707973e+00 1.5000000000000002e-01 1.0000000000000000e+00 5.3530000000000000e+03 9.3101664500102894e-04 1.1989925817529432e-02 6.5649600211748082e-18 -1.2424306183452270e-05 9.4344095118448028e-04 -1.5632606699777856e-04 1.2146251884527240e-02 -8.5975220519845073e-20 6.6509352416946612e-18 1.2523305543698370e+01 7 3 7
9.9999999999900002e-01 5.3669695376387967e+00 1.5000000000000002e-01 1.0000000000000000e+00 5.3630000000000000e+03 9.3102796180180017e-04 1.1990026797526114e-02 -4.9111820546895865e-18 -1.2424526259170319e-05 9.4345248806097120e-04 -1.5632825917390791e-04 1.2146355056700035e-02 6.3906095044580234e-20 -4.9750881497341702e-18 1.2495698032900691e+01 7 3 8
9.8999999999999999e-01 5.8119552647466293e+00 2.0000000000000001e-01 1.0000000000000000e+00 5.4810000000000000e+03 6.7297187129652795e-04 9.3781782651374771e-03 4.5812225531577279e-17 -7.6794498812720574e-06 6.8065132117780028e-04 -1.0289180772004859e-04 9.4810700728575146e-03 -5.0262455749484913e-19 4.6314850089072137e-17 1.5487699248827994e+01 7 4 0
9.9943765867480960e-01 5.5130612410505480e+00 2.0000000000000001e-01 1.0000000000000000e+00 5.4460000000000000e+03 8.5133294717446289e-04 1.1034538685221269e-02 1.1342033274900880e-18 -1.1132136441993106e-05 8.6246508361645597e-04 -1.3889188398469399e-04 1.1173430569205936e-02 -1.4830985029403444e-20 1.1490343125194923e-18 1.6489267027005553e+01 7 4 1
9.9996837722339826e-01 5.4401658560131469e+00 2.0000000000000001e-01 1.0000000000000000e+00 5.4380000000000000e+03 9.0392720873484008e-04 1.1503202776059384e-02 3.0650689389391641e-17 -1.2164855669344598e-05 9.1609206440418400e-04 -1.4906808202562593e-04 1.1652270858085042e-02 -3.9719716056374752e-19 3.1047886549955305e-17 1.6390182374045253e+01 7 4 2
9.9999822172058994e-01 5.4224979125786188e+00 2.0000000000000001e-01 1.0000000000000000e+00 5.4480000000000000e+03 9.1730407087172350e-04 1.1621144818283427e-02 -1.0729014879834913e-17 -1.2428174349731889e-05 9.2973224522145345e-04 -1.5162568899420082e-04 1.1772770507277593e-02 1.4018988296366345e-19 -1.0869204762798591e-17 1.7264672971330583e+01 7 4 3
9.9999990000000005e-01 5.4182789711723744e+00 2.0000000000000001e-01 1.0000000000000000e+00 5.4580000000000000e+03 9.2053606425865928e-04 1.1649566734160179e-02 1.6746741058451571e-17 -1.2491836593667439e-05 9.3302790085232688e-04 -1.5224188271674872e-04 1.1801808616876934e-02 -2.1946940173267482e-19 1.6966210460184292e-17 1.7467780270613730e+01 7 4 4
9.9999999437658671e-01 5.4172767257588976e+00 2.0000000000000001e-01 1.0000000000000000e+00 5.4320000000000000e+03 9.2130600877014281e-04 1.1656333346419460e-02 -3.2695279423221514e-17 -1.2507005044068381e-05 9.3381301381421152e-04 -1.5238857747896207e-04 1.1808721923898410e-02 4.2826164172728813e-19 -3.3123541064948725e-17 1.5886518060229719e+01 7 4 5
9.9999999968377229e-01 5.4170389540865340e+00 2.0000000000000001e-01 1.0000000000000000e+00 5.4420000000000000e+03 9.2148879138153369e-04 1.1657939482286566e-02 -2.4658155978091521e-17 -1.2510606132791717e-05 9.3399939751432379e-04 -1.5242339688278369e-04 1.1810362879169313e-02 3.2178045384491856e-19 -2.4979936431936396e-17 1.6325771758332849e+01 7 4 6
9.9999999998221722e-01 5.4169825639058695e+00 2.0000000000000001e-01 1.0000000000000000e+00 5.4520000000000000e+03 9.2153214782984599e-04 1.1658320451162597e-02 2.1118579752723718e-17 -1.2511460307862667e-05 9.3404360813770725e-04 -1.5243165554183622e-04 1.1810752106704412e-02 -2.7632921838503248e-19 2.1394908971108712e-17 1.6171007883735001e+01 7 4 7
9.9999999999900002e-01 5.4169691913093043e+00 2.0000000000000001e-01 1.0000000000000000e+00 5.4620000000000000e+03 9.2154242270708940e-04 1.1658410713444962e-02 -2.9836505272017774e-17 -1.2511663993473395e-05 9.3405408670056364e-04 -1.5243362762095293e-04 1.1810844341065913e-02 3.8949589053829250e-19 -3.0226001162556056e-17 1.5800540848635137e+01 7 4 8
9.8999999999999999e-01 5.8560336921990244e+00 2.5000000000000000e-01 1.0000000000000000e+00 5.5440000000000000e+03 6.7431107140040515e-04 9.1486023469418143e-03 -3.7463523100046391e-17 -7.9064834918735959e-06 6.8221755489227855e-04 -1.0155828529252687e-04 9.2501606322343746e-03 4.1644200004336584e-19 -3.7879965100089771e-17 1.6293781961314380e+01 7 5 0
9.9943765867480960e-01 5.5596850796122483e+00 2.5000000000000000e-01 1.0000000000000000e+00 5.5450000000000000e+03 8.5007641675212474e-04 1.0742702309033595e-02 -4.0156986516179221e-18 -1.1390415219164349e-05 8.6146683197128849e-04 -1.3649875816115669e-04 1.0879201067194760e-02 5.0500904668217222e-20 -4.0661995562861464e-18 1.7417393247596920e+01 7 5 1
9.9996837722339826e-01 5.4891204798716986e+00 2.5000000000000000e-01 1.0000000000000000e+00 5.5370000000000000e+03 9.0055756901322398e-04 1.1182539592677843e-02 -3.9728361374634753e-17 -1.2402401255167081e-05 9.1295997026839132e-04 -1.4610584693873006e-04 1.1328645439616565e-02 5.1907224097195857e-19 -4.0247433615606686e-17 1.7645656782202423e+01 7 5 2
9.9999822172058994e-01 5.4722318781992598e+00 2.5000000000000000e-01 1.0000000000000000e+00 5.5380000000000000e+03 9.1321796126942530e-04 1.1291745030270608e-02 -3.6318445626771844e-17 -1.2656451344865264e-05 9.2587441261429032e-04 -1.4848451312415595e-04 1.1440229543394791e-02 4.7844437118968386e-19 -3.6796889997961442e-17 1.9562100893817842e+01 7 5 3
9.9999990000000005e-01 5.4682147854084633e+00 2.5000000000000000e-01 1.0000000000000000e+00 5.5120000000000000e+03 9.1626353159059463e-04 1.1317951449042787e-02 2.6351608823909410e-17 -1.2717577153694698e-05 9.2898110874428935e-04 -1.4905492779998761e-04 1.1467006376842772e-02 -3.4791164192294839e-19 2.6699520465832328e-17 1.8856336815282702e+01 7 5 4
9.9999999437658671e-01 5.4672614419580121e+00 2.5000000000000000e-01 1.0000000000000000e+00 5.5220000000000000e+03 9.1698825874190570e-04 1.1324183932728125e-02 -2.0523016170794536e-17 -1.2732123370499078e-05 9.2972038211240474e-04 -1.4919056263087936e-04 1.1473374495359005e-02 2.7066987491065212e-19 -2.0793686045705178e-17 2.0056708606891334e+01 7 5 5
9.9999999968377229e-01 5.4670353261565658e+00 2.5000000000000000e-01 1.0000000000000000e+00 5.5320000000000000e+03 9.1716026070915997e-04 1.1325662905164791e-02 1.8489214860394403e-17 -1.2735575715814764e-05 9.2989583642497532e-04 -1.4922274765526562e-04 1.1474885652820076e-02 -2.4244992136504189e-19 1.8731664781759499e-17 1.9054599998518825e+01 7 5 6
9.9999999998221722e-01 5.4669817032542012e+00 2.5000000000000000e-01 1.0000000000000000e+00 5.5420000000000000e+03 9.1720105647849525e-04 1.1326013678610275e-02 -3.0993200976600639e-17 -1.2736394451047088e-05 9.2993745092954342e-04 -1.4923037991163674e-04 1.1475244058521935e-02 4.0894179969971006e-19 -3.1402142776300337e-17 2.0256131998263299e+01 7 5 7
9.9999999999900002e-01 5.4669689869121676e+00 2.5000000000000000e-01 1.0000000000000000e+00 5.5160000000000000e+03 9.1721071122584472e-04 1.1326096619147097e-02 -1.5496715274861750e-17 -1.2736590077336209e-05 9.2994730130318214e-04 -1.4923220508741502e-04 1.1475328824234516e-02 2.0447341834798676e-19 -1.5701188693209740e-17 2.0407608024775982e+01 7 5 8
9.8999999999999999e-01 5.9022002696677793e+00 3.0000000000000004e-01 1.0000000000000000e+00 5.5890000000000000e+03 6.7655838366468581e-04 8.8966636225212906e-03 -3.0045227801908583e-19 -8.1681829962084156e-06 6.8472656666089364e-04 -1.0024417648693907e-04 8.9969077990082434e-03 3.6274019326969123e-21 -3.0407967995178248e-19 1.9363430851139128e+01 7 6 0
9.9943765867480960e-01 5.6075018951570907e+00 3.0000000000000004e-01 1.0000000000000000e+00 5.6170000000000000e+03 8.5060671188107965e-04 1.0431805750791426e-02 -2.9306895289359560e-17 -1.1707164366664634e-05 8.6231387624774718e-04 -1.3426242222408952e-04 1.0566068173015548e-02 3.7854305948101580e-19 -2.9685438348840598e-17 1.9372521199285984e+01 7 6 1
9.9996837722339826e-01 5.5384663596577370e+00 3.0000000000000004e-01 1.0000000000000000e+00 5.6000000000000000e+03 8.9971621163656770e-04 1.0848361087753802e-02 1.2455149003311335e-17 -1.2714334345262917e-05 9.1243054598183135e-04 -1.4344008314471585e-04 1.0991801170898484e-02 -1.6286908608790644e-19 1.2618018089399227e-17 2.1775132865644991e+01 7 6 2
9.9999822172058994e-01 5.5220673037574013e+00 3.0000000000000004e-01 1.0000000000000000e+00 5.6100000000000000e+03 9.1193010857519054e-04 1.0950968909507780e-02 3.2827514946744437e-17 -1.2964767861374526e-05 9.2489487643656351e-04 -1.4569185503764907e-04 1.1096660764545426e-02 -4.3562872495047484e-19 3.3263143671694947e-17 2.2114049007184803e+01 7 6 3
9.9999990000000005e-01 5.5181751967202821e+00 3.0000000000000004e-01 1.0000000000000000e+00 5.6200000000000000e+03 9.1486106933025757e-04 1.0975534703401336e-02 -2.5183142529380047e-17 -1.3024854859345749e-05 9.2788592418960227e-04 -1.4623039587990591e-04 1.1121765099281249e-02 3.3626509981764324e-19 -2.5519407629197675e-17 2.4086801297031343e+01 7 6 4
9.9999999437658671e-01 5.5172520219689352e+00 3.0000000000000004e-01 1.0000000000000000e+00 5.5940000000000000e+03 9.1555809507568725e-04 1.0981373593573400e-02 -4.9580274164411452e-17 -1.3039143834521542e-05 9.2859723891020767e-04 -1.4635836568345912e-04 1.1127731959256872e-02 6.6154279587832517e-19 -5.0241816960289906e-17 2.5381401099264622e+01 7 6 5
9.9999999968377229e-01 5.5170330905055103e+00 3.0000000000000004e-01 1.0000000000000000e+00 5.6040000000000000e+03 9.1572349815901568e-04 1.0982758971720432e-02 2.3979960843886534e-17 -1.3042534549876731e-05 9.2876603270889346e-04 -1.4638872690150807e-04 1.1129147698621942e-02 -3.1925622144054012e-19 2.4299217065327079e-17 2.2742525295354426e+01 7 6 6
9.9999999998221722e-01 5.5169811729372249e+00 3.0000000000000004e-01 1.0000000000000000e+00 5.6140000000000000e+03 9.1576272795074719e-04 1.0983087539187040e-02 -1.5039092347240747e-17 -1.3043338787457822e-05 9.2880606673820460e-04 -1.4639592799590588e-04 1.1129483467182948e-02 2.0083096198283431e-19 -1.5239923309223618e-17 2.3353537048213184e+01 7 6 7
9.9999999999900002e-01 5.5169688609651812e+00 3.0000000000000004e-01 1.0000000000000000e+00 5.6240000000000000e+03 9.1577203823822891e-04 1.0983165531848992e-02 -4.1864125319901451e-17 -1.3043531024744427e-05 9.2881556926297350e-04 -1.4639765442641891e-04 1.1129563186275435e-02 5.5616011117100948e-19 -4.2420285431072498e-17 2.4438332317396998e+01 7 6 8
9.8999999999999999e-01 5.9500162366854505e+00 3.5000000000000003e-01 1.0000000000000000e+00 5.7150000000000000e+03 6.7821707248292011e-04 8.6165030172232863e-03 5.7096251365014801e-17 -8.4333868147662229e-06 6.8665045929768367e-04 -9.8771901946706917e-05 8.7152749191699540e-03 -6.5420786227658337e-19 5.7750459227291273e-17 2.1899242280051112e+01 7 7 0
9.9943765867480960e-01 5.6561339967059787e+00 3.5000000000000003e-01 1.0000000000000000e+00 5.6710000000000000e+03 8.5100859203793094e-04 1.0094253832538390e-02 -2.2035822309376064e-17 -1.2037917479803751e-05 8.6304650951773477e-04 -1.3193590780561062e-04 1.0226189740344010e-02 2.8761065597937643e-19 -2.2323432965355380e-17 2.2930185947567225e+01 7 7 1
9.9996837722339826e-01 5.5880605684279487e+00 3.5000000000000003e-01 1.0000000000000000e+00 5.6720000000000000e+03 8.9918922413812722e-04 1.0490878500904105e-02 -9.3177718881990268e-18 -1.3049162583941900e-05 9.1223838672206865e-04 -1.4076783803521279e-04 1.0631646338939297e-02 1.2502695593071848e-19 -9.4427988441297264e-18 2.2489394997246563e+01 7 7 2
9.9999822172058994e-01 5.5719656776136821e+00 3.5000000000000003e-01 1.0000000000000000e+00 5.6820000000000000e+03 9.1111072950196634e-04 1.0588109361199041e-02 4.6211422312308420e-17 -1.3299075251997239e-05 9.2440980475396448e-04 -1.4292244979007099e-04 1.0731031810989122e-02 -6.2289122633028450e-19 4.6834313538638699e-17 2.3344712079502642e+01 7 7 3
9.9999990000000005e-01 5.5681507806872279e+00 3.5000000000000003e-01 1.0000000000000000e+00 5.6920000000000000e+03 9.1396737038272168e-04 1.0611356168196816e-02 -3.7293227162035055e-17 -1.3358933795531447e-05 9.2732630417825162e-04 -1.4343691846461804e-04 1.0754793086661465e-02 5.0365774392054202e-19 -3.7796884905955614e-17 2.5315695050172508e+01 7 7 4
9.9999999437658671e-01 5.5672462140236814e+00 3.5000000000000003e-01 1.0000000000000000e+00 5.7020000000000000e+03 9.1464647683746640e-04 1.0616879689676820e-02 1.3738340506194467e-17 -1.3373162348499364e-05 9.2801963918596499e-04 -1.4355911896018195e-04 1.0760438808636998e-02 -1.8532029001685317e-19 1.3923660796211274e-17 2.4807266506366432e+01 7 7 5
9.9999999968377229e-01 5.5670317122178057e+00 3.5000000000000003e-01 1.0000000000000000e+00 5.6760000000000000e+03 9.1480761372270483e-04 1.0618190134292943e-02 5.6178827810967413e-17 -1.3376538381838480e-05 9.2818415210454129e-04 -1.4358810860535040e-04 1.0761778242898265e-02 -7.5925077997246170e-19 5.6938078590940011e-17 2.7126224378123879e+01 7 7 6
9.9999999998221722e-01 5.5669808461702734e+00 3.5000000000000003e-01 1.0000000000000000e+00 5.6860000000000000e+03 9.1484583028058903e-04 1.0618500922337055e-02 1.4146685053178474e-17 -1.3377339146312024e-05 9.2822316942690094e-04 -1.4359498445731843e-04 1.0762095906794363e-02 -1.9130694955824767e-19 1.4337992002736755e-17 2.4494656780734658e+01 7 7 7
9.9999999999900002e-01 5.5669687836545698e+00 3.5000000000000003e-01 1.0000000000000000e+00 5.6960000000000000e+03 9.1485488723705433e-04 1.0618574547794841e-02 3.4967628286625045e-18 -1.3377529351643912e-05 9.2823241658869775e-04 -1.4359661632783671e-04 1.0762171164122690e-02 -4.5947258563619142e-20 3.5427100872261285e-18 2.7411529486067593e+01 7 7 8
9.8999999999999999e-01 5.9991502698897570e+00 4.0000000000000002e-01 1.0000000000000000e+00 5.7690000000000000e+03 6.7762386547720816e-04 8.3007229145214533e-03 3.7163540249936650e-17 -8.6694679695413302e-06 6.8629333344674996e-04 -9.6944953540878281e-05 8.3976678680623071e-03 -4.3437209534961056e-19 3.7597912345286291e-17 2.5330501767806709e+01 7 8 0
9.9943765867480960e-01 5.7053471262112012e+00 4.0000000000000002e-01 1.0000000000000000e+00 5.7790000000000000e+03 8.4914622916027935e-04 9.7204251310801012e-03 3.7709667795494866e-19 -1.2336163327445544e-05 8.6148239248772418e-04 -1.2924436397537822e-04 9.8496694950554881e-03 -5.4783570246666100e-21 3.8257503497961495e-19 3.0488460584543645e+01 7 8 1
9.9996837722339826e-01 5.6378228853859813e+00 4.0000000000000002e-01 1.0000000000000000e+00 5.7620000000000000e+03 8.9660422129223547e-04 1.0098849110053364e-02 3.9566764774743848e-17 -1.3354655648006493e-05 9.0995887694024025e-04 -1.3777149052605656e-04 1.0236620600579404e-02 -5.3878417435915118e-19 4.0105548949102921e-17 2.7377810515463352e+01 7 8 2
9.9999822172058994e-01 5.6219060332223405e+00 4.0000000000000002e-01 1.0000000000000000e+00 5.7720000000000000e+03 9.0830966741759509e-04 1.0191349725657411e-02 4.1224979244701856e-18 -1.3605357007897690e-05 9.2191502442549411e-04 -1.3984422754971889e-04 1.0331193953207165e-02 -5.6061320271281831e-20 4.1785592447414614e-18 2.7995354397222400e+01 7 8 3
